Article ID,Article Date,NYT section,Paragraph,Title,Fiction,Cyborg (positive),Decisions (positive),Education (positive),Entertain (positive),Healthcare (positive),Singularity (positive),Transportation (positive),Work (positive),Controling AI (negative),Cyborg (negative),Ethics (negative),Military (negative),Progress (negative),Singularity (negative),Work (negative),AI Mood,AI Relevance,Other (negative),Other (positive)
4fd1616c8eb7c8105d64be97,,Technology; Business,"Whether all this is a good thing depends on how one uses a computer. ''Power users'' who are pushing the limits of the existing technology will likely welcome the arrival of far more powerful programs, capable of making more use of artificial intelligence techniques and of being linked to bigger machines. The difference in operating systems will be an inconvenience, but worth the price.",I.B.M. COMPATIBILITY IS AT A CROSSROADS  BIG BLUE VS. THE BULGARIAN MEGABITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,4.0,expensive  ,science and technology development support AI  
4fd161b88eb7c8105d64c0c7,1986-03-16 00:00:00 UTC,Magazine,"Now, however, for all its strengths, there is no denying the weaknesses of both the shuttles and the policy that relied almost totally on a single launching system. In these bleak, uncertain times for the American space program, the current inactivity at Canaveral becomes all the more painful, even a little embarrassing, in the light of recent developments in the Soviet Union, Western Europe and Japan. Any assessment of the magnitude of the shuttle disaster must take into account the following: The world's scientists gather this month not in Pasadena or Houston, but in Moscow and Darmstadt, West Germany, to receive the first closeup images of Halley's comet. Two Soviet spacecraft, Vega 1 and Vega 2, make the first encounters with the comet, followed by the European Space Agency's Giotto craft and two smaller Japanese probes. American scientists have instruments aboard the Soviet craft, and American antennae are helping to track the robot travelers, but this is hardly the leading role that has come to be expected of American science in the realm of interplanetary exploration. Money for an ambitious American Halley's mission was diverted to meet shuttle development costs. On Feb. 20, the Soviet Union took another big step in its drive to establish a permanent human presence in space. A new-generation space station, named Mir, for ''peace,'' was launched into orbit to serve as the core facility in a proposed complex containing living quarters and a variety of research, manufacturing and observation stations. By contrast, the United States is just starting its own space station project, scheduled to be deployed in the mid-1990's.",AMERICA'S FUTURE IN SPACE AFTER THE CHALLENGER,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,  ,  
4fd161ba8eb7c8105d64c204,1986-02-03 00:00:00 UTC,U.S.,"A third National Aeronautics and Space Administration recovery vessel, which will deploy a remote-controlled robot submersible with cameras, was to arrive in Florida Monday to join efforts to identify two large objects found in shallow water, at an unspecificed site about 16 miles off the coast.",EFFORTS EXPANDED TO FIND WRECKAGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,  ,  
4fd161bb8eb7c8105d64c2b5,,Business,"SAN FRANCISCO, March 23—                     Intellicorp, a leading supplier of artificial intelligence software based in Mountain View, Calif., said Friday that its board had appointed Dr. Thomas P. Kehler as chairman and chief executive officer. Dr. Ralph E. Kromer, the company's president, will take on the role of chief operating officer. Dr. Kehler was previously executive vice president and general manager of Intellicorp's Knowledge Systems division. He succeeds Laurence H. Kedes, a co-founder of the company, who will continue as a director.",NEW CHIEF AT INTELLICORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,4.333333333333333,  ,  
4fd161bd8eb7c8105d64c46c,,Business,"* Apollo Computer Inc., Chelmsford, Mass., said it had signed a letter of intent with Texas Instruments Inc. to enter into a cooperative development program using Texas Instruments' artificial intelligence technology and Apollo's technical work stations.",COMPANY BRIEFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,  ,business interest and investment in AI  
4fd161c08eb7c8105d64c6e8,1986-03-19 00:00:00 UTC,Arts,"Lantz (Robert Webber), the head of the agency, goes for help to a retired secret agent named Henry Stanton (Robert Conrad). Living alone in a quiet fishing village, Stanton has been having nightmares about his past work, especially one caper involving an explosive device that somehow wound up on a commercial passenger plane, killing all 167 aboard. But agreeing to return to duty, Stanton is joined by Mary Casaly (Karen Austin), a cybernetics professor who helped develop the killer robot and knows its idiosyncracies. ''I was flattered and honored,'' she explains, ''to do something for my country.''","'ASSASSIN,' A CBS MOVIE ABOUT A KILLER ROBOT",3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2.3333333333333335,4.333333333333333,  ,  
4fd162618eb7c8105d64d68f,1987-02-14 00:00:00 UTC,Style,"Kenner's entry is Trisha & Tooner, a combination switch-activated doll (Trisha) and her robot friend (Tooner) who communicate via cassettes. Ideal's chatty Patty Play Pal carries a wireless remote control in her purse. Uneeda Doll's Tickin' Tot doesn't talk but you can feel her heart beating. Baby Heather, an electronic doll from Mattel, giggles, sneezes and has a 400-word vocabulary that changes, at the flick of a switch, from that of a 6-month-old to a 1-year old or a 2-year old. At the end of the day she says, ''I'm tired, Mommy.'' Old age can do that, you know.","AT TOY FAIR, CHATTING DOLLS AND GHOSTLY KNIGHTS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.6666666666666665,  ,  
4fd162b48eb7c8105d64df15,1986-04-17 00:00:00 UTC,Business,"DEARBORN, Mich.                     A TECHNICIAN confronted a cranky ASEA robot that was refusing to start. Once again, he went through the starting routine, pressing the buttons on the front of the robot's free-standing control cabinet in the correct sequence. Still a warning light glowed red and the big orange robot arm refused to budge. The program that the Ford technician, Glenn Jimmerson, used to ''solve'' the safety switch problem contained an expert system, a form of artificial intelligence. An expert system does not simply execute a predetermined set of instructions, as with conventional programs. Instead, it interrogates the operator and uses the responses to decide where the problem lies. Ford calls its system a Maintenance Assistant. Mr. Whitney said Ford would make the program available to robot manufacturers free of charge. And it will demonstrate it next week at the Robots 10 conference in Chicago along with a direct message to robot makers. ''We are going to tell suppliers that this is a feature that we, as a major user, want,'' he said. ''We want to get new equipment up and running as quickly as possible and reduce the number of house calls they have to make for de-bugging.'' Since each robot has its own peculiarities, the Ford system is directly applicable only to the ASEA robots. But Mr. Whitney said the framework softwear was commercially available and each robot company has its own experts to provide the necessary knowledge base.",Technology; A System Aids Use of Robots,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,3.1666666666666665,4.333333333333333,           ,"       business interest and investment in AI, tech supporting AI    "
4fd163968eb7c8105d64f32d,1986-06-20 00:00:00 UTC,Business,"Last year, she added, Hasbro's most popular toy - Transformers, a line of robot toys - accounted for 27 percent of total volume. But while Miss Sunderland expects orders for Transformers to soften slightly this year, she believes that new products and expansion of Hasbro's other diversified lines will more than offset this decline. Miss Sunderland of Value Line rates the Tonka Corporation, in addition to Hasbro, as a ''timely'' investment expected to outperform the overall market. In 1984, Tonka's introduction of its extremely successful Gobots line of transformable robot toys returned the company to profitability following two years of losses.",Market Place; Early Holiday For Toy Stocks,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.166666666666667,2.166666666666667,     ,     business and consumer interest and investment in AI toys
4fd163978eb7c8105d64f38f,1986-07-16 00:00:00 UTC,New York and Region,"A first view of the Titanic's interior elated Dr. Robert D. Ballard. An undersea robot entered the sunken luxury liner through a skylight, went down the ship's grand staircase and descended four levels. Under remote control from a submarine perched on the upper deck, the video robot was driven into a first-class cabin and photographed a many-tiered chandelier still intact after 74 years under the icy North Atlantic.  [ A1:1-2. ]","NEWS SUMMARY: WEDNESDAY, JULY 16, 1986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,4.333333333333333,  ," exploration, research "
4fd163978eb7c8105d64f3c6,,Arts; Books,"Furthermore, those selling the computer revolution - ''the hackers and the hucksters,'' as Mr. Roszak repeatedly calls them - have provided some fat targets. Artificial intelligence has been hyped and oversold, as most computer scientists now realize. Most of what now sells as artificial intelligence is a species known as ''expert systems,'' complicated hierarchies of rules that capture none of the creativity of real thought. Also, Mr. Roszak notes a good deal of confusion about the proper role of computers in education. As he points out, most students really have no need to learn to program a computer, unless acquiring that skill is done for the sake of familiarity and demystification, like learning a little bit of automobile repair. BUT Mr. Roszak goes beyond debunking. His vision of the computerized society becomes astoundingly apocalyptic, and even the most confirmed hater of bits and bytes will find some of his fears hard to take seriously. Is it true that ''some people relish the image of schools where ranks of solitary students in private cubicles sit in motionless attendance upon computer terminals, their repertory of activities scaled down to a fixed stare and the repetitive stroking of a keyboard''? Or that ''the computer makers have a vested interest in the technological unemployment of willing and available teachers''?","FUNKY BITS, FUNKY BITES",1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1.6666666666666667,3.6666666666666665,  ,  
4fd163fc8eb7c8105d650195,,Business,"[ D1. ]  Analysts said that Mr. Schwab's resignation may be a first step in a new effort to buy back his brokerage or even to start a new one.  [ D15. ]  Lotus will sell software directly to large corporate customers and will also allow such customers to remove copy-protection devices from the software.  [ D4. ]  I.B.M. will sponsor an artificial intelligence project with Carnegie-Mellon University. The company said the three-year effort was ''a major new I.B.M. initiative'' in advanced software.  [ D4. ]  Convergent Technologies will lay off 500 of its 1,900 employees and cut executive salaries by 10 percent.  [ D4. ]  International Two more Swiss banks will join in making a loan to Mexico. Resolving the snag over the temporary $500 million loan apparently insures the success of a $12 billion financial rescue package being put together for that country.  [ D8. ]  Markets The stock market continued its march upward, with the broader market outshining the blue chips. The Dow Jones industrial average added 9 points, to 1,844.49, on top of a two-day gain that totaled more than 50 points. Rising issues outnumbered decliners by better than two-to-one, and the volume, at 156.4 million shares, was one of the heaviest of the summer.  [ D1. ]  The credit markets had a strong rally based largely on technical factors but bolstered by hopes of a new round of internationally coordinated interest rate cuts. The price of the 30-year Treasury bond rose nearly a point.  [ D17. ]  Yields on certificates of deposit, bank money market accounts and money market funds fell.  [ D21. ]  Prices of energy futures rose amid signs that the oversupply of oil may be gradually coming under control.  [ D14. ]  Gold and the dollar both had slight declines. Gold was off $1.50, to $384.25, in late New York trading.  [ D14. ]  Today's Columns The next wave in automation on Wall Street will involve artificial intelligence systems that could do some rudimentary reasoning about investment choices. Technology.  [ D2. ]  Transamerica's renewed focus on insurance is being praised by analysts, but they remain divided on the stock. The conglomerate is selling Budget Rent a Car, one of its nonfinancial units, but divesting two other divisions - an airline and a manufacturer - may prove harder. Market Place.  [ D8. ]","BUSINESS SUMMARY: THURSDAY, AUGUST 14, 1986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,2.6666666666666665,  ,  rudimentary reasoning about investment choices
